	sequences per sample	iteration	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc35	515rcbc9	515rcbc18	515rcbc15	515rcbc26	515rcbc36	515rcbc10	515rcbc25	515rcbc8	515rcbc16	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc19	515rcbc14	515rcbc32	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13	515rcbc20
alpha_rarefaction_20_1.txt	20	1	4.32192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.22192809489	4.12192809489	4.22192809489	3.92192809489	4.22192809489	4.22192809489	4.22192809489	4.22192809489	4.08418371978	4.12192809489	4.12192809489	4.02192809489	4.22192809489	4.22192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.22192809489	4.22192809489	4.22192809489	4.22192809489
alpha_rarefaction_20_2.txt	20	2	4.22192809489	4.22192809489	4.22192809489	4.32192809489	4.22192809489	4.12192809489	4.22192809489	4.22192809489	4.32192809489	3.84643934467	4.32192809489	4.22192809489	4.32192809489	4.32192809489	4.32192809489	4.02192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.12192809489	4.22192809489	4.32192809489	4.32192809489	4.22192809489	4.32192809489	4.08418371978	4.32192809489	4.22192809489	3.98418371978
alpha_rarefaction_20_3.txt	20	3	4.32192809489	4.32192809489	4.22192809489	4.32192809489	4.22192809489	4.32192809489	4.22192809489	4.08418371978	4.22192809489	4.32192809489	4.22192809489	3.98418371978	4.22192809489	4.08418371978	4.22192809489	4.22192809489	4.12192809489	4.22192809489	4.22192809489	4.32192809489	4.32192809489	4.12192809489	4.22192809489	4.08418371978	4.22192809489	4.22192809489	4.08418371978	4.32192809489	4.32192809489	4.22192809489
alpha_rarefaction_20_4.txt	20	4	4.32192809489	4.08418371978	4.22192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	3.98418371978	4.32192809489	3.98418371978	4.32192809489	4.22192809489	4.32192809489	4.22192809489	3.82192809489	4.22192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	4.12192809489	4.32192809489	4.22192809489	4.22192809489	4.22192809489	4.12192809489
alpha_rarefaction_20_5.txt	20	5	4.22192809489	4.32192809489	4.12192809489	4.22192809489	4.12192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.22192809489	4.12192809489	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.12192809489	4.32192809489	4.08418371978	4.08418371978	4.12192809489	4.32192809489	4.22192809489	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.22192809489
alpha_rarefaction_20_6.txt	20	6	4.32192809489	4.32192809489	4.32192809489	4.12192809489	4.22192809489	4.22192809489	4.12192809489	4.32192809489	4.22192809489	4.12192809489	4.32192809489	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.02192809489	4.12192809489	4.32192809489	4.02192809489	4.32192809489	4.12192809489	4.08418371978	4.02192809489	4.22192809489	4.22192809489	4.12192809489	4.22192809489	4.22192809489	4.32192809489	4.32192809489
alpha_rarefaction_20_7.txt	20	7	4.22192809489	4.08418371978	3.98418371978	4.32192809489	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.22192809489	3.78418371978	4.32192809489	4.32192809489	4.12192809489	4.32192809489	4.22192809489	4.22192809489	4.22192809489	4.08418371978	4.32192809489	4.12192809489	4.32192809489	3.98418371978	4.32192809489	4.22192809489	4.22192809489	4.32192809489	4.08418371978	4.32192809489	4.22192809489	4.32192809489
alpha_rarefaction_20_8.txt	20	8	4.32192809489	4.22192809489	4.22192809489	4.08418371978	4.32192809489	4.08418371978	4.32192809489	4.32192809489	4.32192809489	4.22192809489	4.32192809489	3.74144607117	4.08418371978	4.32192809489	4.22192809489	4.32192809489	4.32192809489	4.02192809489	4.32192809489	3.82192809489	4.22192809489	4.32192809489	4.22192809489	4.22192809489	4.22192809489	4.22192809489	3.92192809489	4.32192809489	4.22192809489	4.32192809489
alpha_rarefaction_20_9.txt	20	9	4.22192809489	4.32192809489	3.88418371978	4.22192809489	4.32192809489	4.12192809489	4.02192809489	4.32192809489	4.22192809489	4.12192809489	4.32192809489	4.32192809489	4.22192809489	4.08418371978	4.22192809489	4.32192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	4.22192809489	4.22192809489	4.22192809489	4.32192809489	4.12192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489	4.32192809489
alpha_rarefaction_30_0.txt	30	0	4.84022392894	4.84022392894	4.77355726228	4.84022392894	4.68172767887	4.48172767887	4.84022392894	4.84022392894	4.77355726228	4.6150610122	4.90689059561	4.74839434554	4.57355726228	4.84022392894	4.57355726228	4.90689059561	4.68172767887	4.74839434554	4.84022392894	4.77355726228	4.84022392894	4.84022392894	4.84022392894	4.77355726228	4.70689059561	4.77355726228	4.6150610122	4.90689059561	4.90689059561	4.70689059561
alpha_rarefaction_30_1.txt	30	1	4.84022392894	4.90689059561	4.84022392894	4.77355726228	4.70689059561	4.77355726228	4.77355726228	4.77355726228	4.84022392894	4.29473966306	4.84022392894	4.74839434554	4.74839434554	4.68172767887	4.68172767887	4.90689059561	4.84022392894	4.84022392894	4.84022392894	4.90689059561	4.68172767887	4.6150610122	4.90689059561	4.90689059561	4.84022392894	4.90689059561	4.45323591313	4.64022392894	4.90689059561	4.77355726228
alpha_rarefaction_30_2.txt	30	2	4.90689059561	4.84022392894	4.77355726228	4.84022392894	4.90689059561	4.90689059561	4.90689059561	4.68172767887	4.64022392894	4.4150610122	4.68172767887	4.45323591313	4.70689059561	4.77355726228	4.74839434554	4.84022392894	4.70689059561	4.68172767887	4.70689059561	4.77355726228	4.6150610122	4.64022392894	4.84022392894	4.58989809546	4.64022392894	4.90689059561	4.68172767887	4.74839434554	4.6150610122	4.84022392894
alpha_rarefaction_30_3.txt	30	3	4.77355726228	4.84022392894	4.70689059561	4.90689059561	4.48172767887	4.77355726228	4.84022392894	4.84022392894	4.84022392894	4.68172767887	4.77355726228	4.6150610122	4.64022392894	4.5232314288	4.68172767887	4.70689059561	4.84022392894	4.77355726228	4.77355726228	4.74839434554	4.84022392894	4.84022392894	4.90689059561	4.90689059561	4.84022392894	4.84022392894	3.66624789731	4.77355726228	4.90689059561	4.70689059561
alpha_rarefaction_30_4.txt	30	4	4.90689059561	4.84022392894	4.54839434554	4.84022392894	4.77355726228	4.68172767887	4.84022392894	4.84022392894	4.84022392894	4.68172767887	4.6150610122	4.51990257979	4.90689059561	4.64022392894	4.70689059561	4.84022392894	4.77355726228	4.74839434554	4.84022392894	4.90689059561	4.90689059561	4.68172767887	4.84022392894	4.74839434554	4.48172767887	4.84022392894	4.50689059561	4.84022392894	4.84022392894	4.77355726228
alpha_rarefaction_30_5.txt	30	5	4.74839434554	4.90689059561	4.90689059561	4.84022392894	4.57355726228	4.77355726228	4.68172767887	4.77355726228	4.90689059561	4.70689059561	4.77355726228	4.6150610122	4.84022392894	4.84022392894	4.84022392894	4.84022392894	4.84022392894	4.90689059561	4.90689059561	4.84022392894	4.84022392894	4.84022392894	4.64022392894	4.74839434554	4.68172767887	4.84022392894	4.45323591313	4.84022392894	4.84022392894	4.77355726228
alpha_rarefaction_30_6.txt	30	6	4.90689059561	4.84022392894	4.77355726228	4.84022392894	4.90689059561	4.6150610122	4.90689059561	4.84022392894	4.64022392894	4.38989809546	4.77355726228	4.74839434554	4.70689059561	4.90689059561	4.58989809546	4.84022392894	4.77355726228	4.77355726228	4.90689059561	4.84022392894	4.84022392894	4.48172767887	4.84022392894	4.90689059561	4.77355726228	4.84022392894	4.2518411138	4.57355726228	4.77355726228	4.44022392894
alpha_rarefaction_30_7.txt	30	7	4.90689059561	4.84022392894	4.77355726228	4.84022392894	4.77355726228	4.70689059561	4.84022392894	4.84022392894	4.84022392894	4.70689059561	4.84022392894	4.48172767887	4.84022392894	4.77355726228	4.6150610122	4.74839434554	4.68172767887	4.70689059561	4.84022392894	4.90689059561	4.90689059561	4.6150610122	4.84022392894	4.74839434554	4.84022392894	4.77355726228	3.66624789731	4.68172767887	4.84022392894	4.90689059561
alpha_rarefaction_30_8.txt	30	8	4.90689059561	4.84022392894	4.90689059561	4.70689059561	4.84022392894	4.74839434554	4.77355726228	4.77355726228	4.70689059561	4.64022392894	4.77355726228	4.68172767887	4.70689059561	4.68172767887	4.90689059561	4.64022392894	4.6150610122	4.84022392894	4.77355726228	4.90689059561	4.90689059561	4.48172767887	4.84022392894	4.77355726228	4.84022392894	4.90689059561	4.70689059561	4.77355726228	4.90689059561	4.84022392894
alpha_rarefaction_30_9.txt	30	9	4.90689059561	4.90689059561	4.77355726228	4.70689059561	4.90689059561	4.68172767887	4.90689059561	4.70689059561	4.84022392894	4.84022392894	4.84022392894	4.64022392894	4.77355726228	4.68172767887	4.84022392894	4.57355726228	4.77355726228	4.50689059561	4.77355726228	4.77355726228	4.70689059561	4.74839434554	4.77355726228	4.84022392894	4.6150610122	4.77355726228	4.84022392894	4.84022392894	4.84022392894	4.84022392894
alpha_rarefaction_40_0.txt	40	0	5.22192809489	5.32192809489	5.12192809489	5.00305590733	5.27192809489	5.17192809489	5.22192809489	5.22192809489	5.22192809489	5.10305590733	5.20305590733	5.15305590733	5.05305590733	4.93168708303	5.17192809489	4.97192809489	4.98418371978	5.22192809489	5.27192809489	5.27192809489	5.10305590733	5.15305590733	5.12192809489	5.05305590733	5.27192809489	5.22192809489	4.88418371978	5.32192809489	5.17192809489	5.22192809489
alpha_rarefaction_40_1.txt	40	1	5.32192809489	5.05305590733	5.05305590733	5.12192809489	4.95305590733	5.12192809489	5.27192809489	4.97192809489	5.12192809489	4.98418371978	5.32192809489	4.88168708303	4.93168708303	5.12192809489	5.00305590733	5.32192809489	5.17192809489	5.15305590733	5.12192809489	5.27192809489	5.32192809489	5.22192809489	5.27192809489	5.10305590733	5.17192809489	5.27192809489	5.17192809489	5.17192809489	5.12192809489	5.05305590733
alpha_rarefaction_40_2.txt	40	2	5.15305590733	5.27192809489	4.98418371978	5.22192809489	5.05305590733	5.17192809489	5.15305590733	4.93168708303	5.12192809489	5.07192809489	5.07192809489	4.86281489547	5.27192809489	4.83418371978	5.00305590733	5.05305590733	5.20305590733	5.10305590733	5.17192809489	5.32192809489	5.12192809489	5.22192809489	5.27192809489	5.22192809489	5.05305590733	5.32192809489	4.78418371978	5.10305590733	5.27192809489	5.22192809489
alpha_rarefaction_40_3.txt	40	3	5.12192809489	5.12192809489	5.10305590733	5.27192809489	5.05305590733	5.15305590733	5.12192809489	5.17192809489	5.02192809489	5.00305590733	5.22192809489	5.05305590733	5.27192809489	4.97192809489	5.22192809489	5.22192809489	5.17192809489	5.17192809489	5.27192809489	5.03418371978	5.12192809489	5.27192809489	5.12192809489	5.07192809489	5.03418371978	5.32192809489	4.81531153223	5.10305590733	5.17192809489	5.27192809489
alpha_rarefaction_40_4.txt	40	4	5.22192809489	5.00305590733	5.12192809489	5.27192809489	5.17192809489	5.12192809489	5.10305590733	5.22192809489	5.12192809489	4.88418371978	5.22192809489	4.83418371978	5.07192809489	5.15305590733	5.02192809489	5.12192809489	5.05305590733	5.12192809489	5.17192809489	5.27192809489	4.88418371978	5.05305590733	5.20305590733	5.05305590733	5.27192809489	5.22192809489	4.93168708303	5.22192809489	5.02192809489	5.12192809489
alpha_rarefaction_40_5.txt	40	5	5.27192809489	5.22192809489	5.22192809489	5.22192809489	4.88418371978	5.00305590733	5.22192809489	5.17192809489	5.17192809489	4.80305590733	5.27192809489	5.07192809489	5.10305590733	5.22192809489	5.05305590733	5.10305590733	5.22192809489	5.22192809489	5.22192809489	5.07192809489	4.93168708303	5.02192809489	5.22192809489	5.07192809489	5.12192809489	5.20305590733	4.93418371978	5.17192809489	5.27192809489	5.17192809489
alpha_rarefaction_40_6.txt	40	6	4.98418371978	4.93418371978	4.98418371978	5.10305590733	5.17192809489	5.03418371978	5.27192809489	5.27192809489	5.27192809489	4.88418371978	5.03168708303	4.93168708303	5.10305590733	5.20305590733	5.07192809489	5.10305590733	5.20305590733	5.17192809489	5.07192809489	5.12192809489	5.12192809489	5.32192809489	5.22192809489	5.07192809489	5.10305590733	5.20305590733	5.03168708303	5.32192809489	4.88168708303	5.17192809489
alpha_rarefaction_40_7.txt	40	7	5.27192809489	5.15305590733	5.17192809489	5.05305590733	5.03418371978	5.27192809489	5.22192809489	5.22192809489	5.22192809489	5.12192809489	5.32192809489	5.17192809489	5.17192809489	5.15305590733	5.15305590733	5.17192809489	5.22192809489	5.15305590733	5.17192809489	5.27192809489	5.27192809489	5.20305590733	5.17192809489	4.93418371978	5.07192809489	5.22192809489	5.27192809489	5.22192809489	5.15305590733	5.17192809489
alpha_rarefaction_40_8.txt	40	8	5.17192809489	5.17192809489	5.17192809489	5.17192809489	5.05305590733	5.07192809489	5.27192809489	5.22192809489	4.90305590733	4.66531153223	5.15305590733	4.83418371978	5.17192809489	5.15305590733	5.00305590733	5.27192809489	5.12192809489	5.22192809489	5.22192809489	5.22192809489	5.22192809489	5.07192809489	5.12192809489	5.17192809489	5.17192809489	5.27192809489	5.07192809489	5.07192809489	5.22192809489	5.12192809489
alpha_rarefaction_40_9.txt	40	9	5.27192809489	5.27192809489	5.17192809489	5.27192809489	5.27192809489	5.22192809489	5.17192809489	5.20305590733	4.93168708303	4.71281489547	5.12192809489	5.08418371978	5.17192809489	5.27192809489	5.15305590733	5.15305590733	5.22192809489	5.12192809489	5.27192809489	5.15305590733	5.05305590733	5.12192809489	5.27192809489	5.17192809489	5.22192809489	5.22192809489	4.92192809489	5.15305590733	5.22192809489	5.17192809489
alpha_rarefaction_50_0.txt	50	0	5.48385618977	5.52385618977	5.45366068969	5.48385618977	5.33366068969	5.60385618977	5.52385618977	5.60385618977	5.23856293964	5.09166338029	5.46875843973	5.34875843973	5.48385618977	5.44385618977	5.29366068969	5.44385618977	5.36385618977	5.38875843973	5.40385618977	5.32385618977	5.32385618977	5.41366068969	5.44385618977	5.44385618977	5.33366068969	5.64385618977	5.04385618977	5.48385618977	5.44385618977	5.34875843973
alpha_rarefaction_50_1.txt	50	1	5.46875843973	5.48385618977	5.52385618977	5.38875843973	5.52385618977	5.48385618977	5.64385618977	5.56385618977	5.42875843973	4.91572875064	5.36385618977	5.60385618977	5.56385618977	5.52385618977	5.32385618977	5.52385618977	5.40385618977	5.56385618977	5.56385618977	5.46875843973	5.27656563024	5.36385618977	5.48385618977	5.46875843973	5.48385618977	5.56385618977	5.09366068969	5.56385618977	5.60385618977	5.42875843973
alpha_rarefaction_50_2.txt	50	2	5.46875843973	5.32385618977	5.48385618977	5.33366068969	5.50875843973	5.37366068969	5.48385618977	5.54875843973	5.48385618977	5.1434651896	5.33366068969	5.02875843973	5.52385618977	5.17366068969	5.34875843973	5.52385618977	5.48385618977	5.29366068969	5.44385618977	5.48385618977	5.40385618977	5.34875843973	5.38875843973	5.33166338029	5.45366068969	5.56385618977	5.34875843973	5.54875843973	5.44385618977	5.31856293964
alpha_rarefaction_50_3.txt	50	3	5.24385618977	5.50875843973	5.54875843973	5.46875843973	5.31856293964	5.33366068969	5.52385618977	5.44385618977	5.23856293964	5.18875843973	5.44385618977	4.95326968952	5.46875843973	5.46875843973	5.21366068969	5.36385618977	5.46875843973	5.40385618977	5.42875843973	5.56385618977	5.34875843973	5.33366068969	5.52385618977	5.25366068969	5.56385618977	5.52385618977	5.29366068969	5.26875843973	5.56385618977	5.42875843973
alpha_rarefaction_50_4.txt	50	4	5.52385618977	5.50875843973	5.52385618977	5.48385618977	5.38875843973	5.42875843973	5.48385618977	5.52385618977	5.40385618977	5.26875843973	5.40385618977	5.29366068969	5.42875843973	5.54875843973	5.52385618977	5.30875843973	5.25366068969	5.33366068969	5.44385618977	5.29166338029	5.21366068969	5.17366068969	5.48385618977	5.50875843973	5.48385618977	5.60385618977	5.60385618977	5.40385618977	5.26875843973	5.52385618977
